item_id,stage,milestone_id,org_id,outcome,first_fired.process_tracked,first_fired.hollow_owner,first_fired.gate_unassigned,first_fired.cross_org,first_fired.prior_slip,first_fired.org_overcommitted,first_fired.late_target
k8s:kep-2438,beta,k8s:v1.26,k8s:sig-network,unresolved,2022-09-05T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-10-17T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-10-10T23:59:59+00:00,
k8s:kep-2572,stable,k8s:v1.26,k8s:sig-release,unresolved,2022-09-05T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-10-17T23:59:59+00:00,2022-09-05T23:59:59+00:00,,2022-09-05T23:59:59+00:00,
k8s:kep-2595,beta,k8s:v1.26,k8s:sig-network,unresolved,,,,2022-10-10T23:59:59+00:00,,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00
k8s:kep-2718,alpha,k8s:v1.26,k8s:sig-auth,slipped,,,,2022-10-10T23:59:59+00:00,,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00
k8s:kep-2804,beta,k8s:v1.26,k8s:sig-apps,unresolved,2022-09-05T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-10-17T23:59:59+00:00,,,,
k8s:kep-2831,beta,k8s:v1.26,k8s:sig-instrumentation,slipped,2022-09-12T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-10-17T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-09-19T23:59:59+00:00,
k8s:kep-2885,stable,k8s:v1.26,k8s:sig-api-machinery,slipped,2022-09-12T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-10-17T23:59:59+00:00,,2022-09-05T23:59:59+00:00,2022-10-10T23:59:59+00:00,
k8s:kep-2923,beta,k8s:v1.26,k8s:sig-storage,slipped,2022-10-10T23:59:59+00:00,,,2022-09-26T23:59:59+00:00,2022-09-26T23:59:59+00:00,2022-09-26T23:59:59+00:00,2022-09-26T23:59:59+00:00
k8s:kep-2924,alpha,k8s:v1.26,k8s:sig-storage,unresolved,,,,2022-09-26T23:59:59+00:00,2022-09-26T23:59:59+00:00,2022-09-26T23:59:59+00:00,2022-09-26T23:59:59+00:00
k8s:kep-3000,beta,k8s:v1.26,k8s:sig-release,unresolved,2022-09-05T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-10-17T23:59:59+00:00,2022-09-05T23:59:59+00:00,,2022-09-05T23:59:59+00:00,
k8s:kep-3017,alpha,k8s:v1.26,k8s:sig-apps,exception_granted,,,,2022-10-03T23:59:59+00:00,2022-10-03T23:59:59+00:00,,2022-10-03T23:59:59+00:00
k8s:kep-3031,beta,k8s:v1.26,k8s:sig-release,unresolved,2022-09-05T23:59:59+00:00,2022-10-03T23:59:59+00:00,,2022-09-05T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-09-05T23:59:59+00:00,
k8s:kep-3063,alpha,k8s:v1.26,k8s:sig-node,slipped,,,,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00
k8s:kep-3070,stable,k8s:v1.26,k8s:sig-network,unresolved,2022-09-12T23:59:59+00:00,2022-09-05T23:59:59+00:00,,,,2022-10-10T23:59:59+00:00,
k8s:kep-3085,beta,k8s:v1.26,k8s:sig-node,slipped,2022-09-12T23:59:59+00:00,,2022-10-17T23:59:59+00:00,2022-09-19T23:59:59+00:00,,2022-10-10T23:59:59+00:00,
k8s:kep-3094,beta,k8s:v1.26,k8s:sig-scheduling,unresolved,2022-09-12T23:59:59+00:00,2022-09-05T23:59:59+00:00,,,2022-09-05T23:59:59+00:00,,
k8s:kep-3107,beta,k8s:v1.26,k8s:sig-storage,slipped,2022-09-12T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-10-17T23:59:59+00:00,,2022-09-05T23:59:59+00:00,2022-09-26T23:59:59+00:00,
k8s:kep-3130,stable,k8s:v1.26,k8s:sig-auth,shipped,2022-09-05T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-10-17T23:59:59+00:00,,,2022-09-05T23:59:59+00:00,
k8s:kep-3141,stable,k8s:v1.26,k8s:sig-storage,slipped,2022-09-05T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-10-17T23:59:59+00:00,,,2022-09-26T23:59:59+00:00,
k8s:kep-3157,alpha,k8s:v1.26,k8s:sig-api-machinery,slipped,2022-10-10T23:59:59+00:00,,,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00
k8s:kep-3243,beta,k8s:v1.26,k8s:sig-scheduling,slipped,2022-09-12T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-10-17T23:59:59+00:00,,,,
k8s:kep-3257,alpha,k8s:v1.26,k8s:sig-auth,slipped,,2022-10-10T23:59:59+00:00,,,,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00
k8s:kep-3288,beta,k8s:v1.26,k8s:sig-node,slipped,2022-09-05T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-10-17T23:59:59+00:00,2022-09-05T23:59:59+00:00,,2022-10-10T23:59:59+00:00,
k8s:kep-3294,alpha,k8s:v1.26,k8s:sig-storage,exception_granted,,,,2022-10-10T23:59:59+00:00,,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00
k8s:kep-3325,alpha,k8s:v1.26,k8s:sig-auth,shipped,2022-09-05T23:59:59+00:00,,,,2022-09-05T23:59:59+00:00,2022-09-05T23:59:59+00:00,
k8s:kep-3327,beta,k8s:v1.26,k8s:sig-node,slipped,2022-09-12T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-10-17T23:59:59+00:00,,,2022-10-10T23:59:59+00:00,
k8s:kep-3329,beta,k8s:v1.26,k8s:sig-apps,exception_granted,2022-09-12T23:59:59+00:00,2022-10-03T23:59:59+00:00,,2022-09-05T23:59:59+00:00,,,
k8s:kep-3333,beta,k8s:v1.26,k8s:sig-storage,shipped,,2022-09-05T23:59:59+00:00,,,,2022-09-26T23:59:59+00:00,
k8s:kep-3335,alpha,k8s:v1.26,k8s:sig-apps,exception_granted,,,,2022-10-10T23:59:59+00:00,,,2022-10-10T23:59:59+00:00
k8s:kep-3352,alpha,k8s:v1.26,k8s:sig-api-machinery,shipped,,,,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00
k8s:kep-3386,alpha,k8s:v1.26,k8s:sig-node,shipped,,,,,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00
k8s:kep-3453,alpha,k8s:v1.26,k8s:sig-network,unresolved,,,,,,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00
k8s:kep-3466,alpha,k8s:v1.26,k8s:sig-instrumentation,unresolved,,,,2022-09-26T23:59:59+00:00,,2022-09-26T23:59:59+00:00,2022-09-26T23:59:59+00:00
k8s:kep-3488,alpha,k8s:v1.26,k8s:sig-api-machinery,unresolved,,,,2022-10-03T23:59:59+00:00,,2022-10-10T23:59:59+00:00,2022-10-03T23:59:59+00:00
k8s:kep-3498,alpha,k8s:v1.26,k8s:sig-instrumentation,shipped,,,,2022-09-26T23:59:59+00:00,,2022-09-26T23:59:59+00:00,2022-09-26T23:59:59+00:00
k8s:kep-3503,alpha,k8s:v1.26,k8s:sig-windows,shipped,,,,2022-10-10T23:59:59+00:00,,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00
k8s:kep-3515,alpha,k8s:v1.26,k8s:sig-cli,unresolved,,,,2022-10-10T23:59:59+00:00,,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00
k8s:kep-3521,alpha,k8s:v1.26,k8s:sig-scheduling,unresolved,,,,2022-10-10T23:59:59+00:00,,,2022-10-10T23:59:59+00:00
k8s:kep-3545,alpha,k8s:v1.26,k8s:sig-node,shipped,,,,,,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00
k8s:kep-3570,stable,k8s:v1.26,k8s:sig-node,shipped,,,,,,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00
k8s:kep-3573,stable,k8s:v1.26,k8s:sig-node,shipped,,,,,,2022-10-10T23:59:59+00:00,2022-10-10T23:59:59+00:00
k8s:kep-647,beta,k8s:v1.26,k8s:sig-instrumentation,slipped,2022-09-19T23:59:59+00:00,,,2022-09-19T23:59:59+00:00,2022-09-19T23:59:59+00:00,2022-09-19T23:59:59+00:00,2022-09-19T23:59:59+00:00
k8s:kep-961,stable,k8s:v1.26,k8s:sig-apps,unresolved,2022-09-05T23:59:59+00:00,2022-09-05T23:59:59+00:00,2022-10-17T23:59:59+00:00,,2022-09-05T23:59:59+00:00,,
k8s:kep-1287,alpha,k8s:v1.27,k8s:sig-node,exception_granted,,,,2023-01-23T23:59:59+00:00,2023-01-23T23:59:59+00:00,2023-01-23T23:59:59+00:00,
k8s:kep-1440,stable,k8s:v1.27,k8s:sig-cli,slipped,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-02-20T23:59:59+00:00,,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,
k8s:kep-1610,beta,k8s:v1.27,k8s:sig-autoscaling,shipped,,,,,,,2023-02-13T23:59:59+00:00
k8s:kep-1669,stable,k8s:v1.27,k8s:sig-network,slipped,2023-02-06T23:59:59+00:00,,,2023-02-06T23:59:59+00:00,,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00
k8s:kep-1710,beta,k8s:v1.27,k8s:sig-storage,shipped,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-1748,stable,k8s:v1.27,k8s:sig-instrumentation,unresolved,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-1847,beta,k8s:v1.27,k8s:sig-apps,unresolved,2023-02-06T23:59:59+00:00,,,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00,,2023-02-06T23:59:59+00:00
k8s:kep-1880,alpha,k8s:v1.27,k8s:sig-network,unresolved,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-2053,stable,k8s:v1.27,k8s:sig-node,shipped,,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-2091,stable,k8s:v1.27,k8s:sig-network,unresolved,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-02-20T23:59:59+00:00,,,2023-01-16T23:59:59+00:00,
k8s:kep-2227,stable,k8s:v1.27,k8s:sig-cli,shipped,,,,,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00
k8s:kep-2238,stable,k8s:v1.27,k8s:sig-node,slipped,2023-01-09T23:59:59+00:00,,,,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,
k8s:kep-2258,alpha,k8s:v1.27,k8s:sig-windows,shipped,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,,
k8s:kep-2268,stable,k8s:v1.27,k8s:sig-storage,slipped,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-02-20T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-02-06T23:59:59+00:00,
k8s:kep-2339,stable,k8s:v1.27,k8s:sig-api-machinery,unresolved,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-02-20T23:59:59+00:00,,,2023-02-06T23:59:59+00:00,
k8s:kep-2413,stable,k8s:v1.27,k8s:sig-node,shipped,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-2438,stable,k8s:v1.27,k8s:sig-network,unresolved,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-02-20T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-01-16T23:59:59+00:00,
k8s:kep-2485,beta,k8s:v1.27,k8s:sig-storage,unresolved,2023-02-06T23:59:59+00:00,,,2023-02-06T23:59:59+00:00,,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00
k8s:kep-2535,stable,k8s:v1.27,k8s:sig-node,slipped,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-02-20T23:59:59+00:00,,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,
k8s:kep-2570,alpha,k8s:v1.27,k8s:sig-node,shipped,,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-2590,beta,k8s:v1.27,k8s:sig-cli,shipped,,,,2023-02-13T23:59:59+00:00,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-2593,beta,k8s:v1.27,k8s:sig-network,unresolved,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,,,2023-01-09T23:59:59+00:00,2023-01-16T23:59:59+00:00,
k8s:kep-2644,beta,k8s:v1.27,k8s:sig-storage,slipped,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,,,2023-01-09T23:59:59+00:00,2023-02-06T23:59:59+00:00,
k8s:kep-2681,alpha,k8s:v1.27,k8s:sig-network,slipped,2023-02-06T23:59:59+00:00,,,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00
k8s:kep-2699,alpha,k8s:v1.27,k8s:sig-cloud-provider,shipped,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,,2023-02-13T23:59:59+00:00
k8s:kep-2718,alpha,k8s:v1.27,k8s:sig-auth,unresolved,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-2727,stable,k8s:v1.27,k8s:sig-node,shipped,,,,2023-02-13T23:59:59+00:00,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-2804,stable,k8s:v1.27,k8s:sig-apps,unresolved,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-02-20T23:59:59+00:00,,,,
k8s:kep-2831,beta,k8s:v1.27,k8s:sig-instrumentation,shipped,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-2885,stable,k8s:v1.27,k8s:sig-api-machinery,shipped,2023-01-30T23:59:59+00:00,,,,2023-01-30T23:59:59+00:00,2023-02-06T23:59:59+00:00,2023-01-30T23:59:59+00:00
k8s:kep-2896,stable,k8s:v1.27,k8s:sig-api-machinery,unresolved,2023-02-06T23:59:59+00:00,,,,,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00
k8s:kep-2906,stable,k8s:v1.27,k8s:sig-cli,unresolved,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-02-20T23:59:59+00:00,,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,
k8s:kep-2926,stable,k8s:v1.27,k8s:sig-scheduling,shipped,2023-01-23T23:59:59+00:00,,,2023-01-23T23:59:59+00:00,2023-01-23T23:59:59+00:00,,2023-01-23T23:59:59+00:00
k8s:kep-3000,stable,k8s:v1.27,k8s:sig-release,unresolved,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-02-20T23:59:59+00:00,2023-01-09T23:59:59+00:00,,2023-02-06T23:59:59+00:00,
k8s:kep-3017,beta,k8s:v1.27,k8s:sig-apps,shipped,2023-01-09T23:59:59+00:00,,,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,,
k8s:kep-3063,alpha,k8s:v1.27,k8s:sig-node,unresolved,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3085,beta,k8s:v1.27,k8s:sig-node,slipped,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3104,beta,k8s:v1.27,k8s:sig-cli,slipped,2023-01-09T23:59:59+00:00,2023-01-16T23:59:59+00:00,2023-02-20T23:59:59+00:00,,,2023-01-09T23:59:59+00:00,
k8s:kep-3107,beta,k8s:v1.27,k8s:sig-storage,shipped,,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3140,stable,k8s:v1.27,k8s:sig-apps,shipped,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,,,,,
k8s:kep-3141,beta,k8s:v1.27,k8s:sig-storage,unresolved,2023-02-06T23:59:59+00:00,,,,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00
k8s:kep-3157,alpha,k8s:v1.27,k8s:sig-api-machinery,shipped,2023-02-06T23:59:59+00:00,,,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00
k8s:kep-3178,beta,k8s:v1.27,k8s:sig-network,unresolved,2023-01-09T23:59:59+00:00,,,2023-01-09T23:59:59+00:00,,2023-01-16T23:59:59+00:00,
k8s:kep-3203,beta,k8s:v1.27,k8s:sig-security,unresolved,,,,2023-02-13T23:59:59+00:00,,,2023-02-13T23:59:59+00:00
k8s:kep-3243,beta,k8s:v1.27,k8s:sig-scheduling,shipped,2023-02-06T23:59:59+00:00,,,,2023-02-06T23:59:59+00:00,,2023-02-06T23:59:59+00:00
k8s:kep-3257,alpha,k8s:v1.27,k8s:sig-auth,slipped,,2023-02-06T23:59:59+00:00,,,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00
k8s:kep-3280,alpha,k8s:v1.27,k8s:sig-scheduling,unresolved,,,,2023-02-13T23:59:59+00:00,,,2023-02-13T23:59:59+00:00
k8s:kep-3288,stable,k8s:v1.27,k8s:sig-node,slipped,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-02-20T23:59:59+00:00,2023-01-09T23:59:59+00:00,,2023-01-09T23:59:59+00:00,
k8s:kep-3294,beta,k8s:v1.27,k8s:sig-storage,unresolved,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-02-20T23:59:59+00:00,2023-01-09T23:59:59+00:00,,2023-02-06T23:59:59+00:00,
k8s:kep-3299,beta,k8s:v1.27,k8s:sig-auth,unresolved,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,,,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,
k8s:kep-3325,beta,k8s:v1.27,k8s:sig-auth,shipped,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,,,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,
k8s:kep-3327,beta,k8s:v1.27,k8s:sig-node,unresolved,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-02-20T23:59:59+00:00,,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,
k8s:kep-3335,beta,k8s:v1.27,k8s:sig-apps,shipped,2023-02-06T23:59:59+00:00,,,2023-02-06T23:59:59+00:00,,,2023-02-06T23:59:59+00:00
k8s:kep-3352,beta,k8s:v1.27,k8s:sig-api-machinery,unresolved,2023-01-23T23:59:59+00:00,,,2023-01-23T23:59:59+00:00,,2023-02-06T23:59:59+00:00,2023-01-23T23:59:59+00:00
k8s:kep-3386,beta,k8s:v1.27,k8s:sig-node,shipped,,,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3453,beta,k8s:v1.27,k8s:sig-network,unresolved,2023-01-16T23:59:59+00:00,,,,,2023-01-16T23:59:59+00:00,
k8s:kep-3458,beta,k8s:v1.27,k8s:sig-network,unresolved,2023-02-06T23:59:59+00:00,,,,,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00
k8s:kep-3466,beta,k8s:v1.27,k8s:sig-instrumentation,unresolved,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,,2023-01-09T23:59:59+00:00,,2023-01-09T23:59:59+00:00,
k8s:kep-3476,alpha,k8s:v1.27,k8s:sig-storage,unresolved,2023-02-13T23:59:59+00:00,,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3498,beta,k8s:v1.27,k8s:sig-instrumentation,unresolved,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,,2023-01-09T23:59:59+00:00,,2023-01-09T23:59:59+00:00,
k8s:kep-3515,beta,k8s:v1.27,k8s:sig-cli,unresolved,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3521,beta,k8s:v1.27,k8s:sig-scheduling,unresolved,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,,2023-01-09T23:59:59+00:00,,,
k8s:kep-3545,beta,k8s:v1.27,k8s:sig-node,slipped,2023-01-09T23:59:59+00:00,2023-01-09T23:59:59+00:00,2023-02-20T23:59:59+00:00,,,2023-01-09T23:59:59+00:00,
k8s:kep-3619,alpha,k8s:v1.27,k8s:sig-node,slipped,,,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3633,alpha,k8s:v1.27,k8s:sig-scheduling,slipped,,,,,,,2023-02-06T23:59:59+00:00
k8s:kep-3638,alpha,k8s:v1.27,k8s:sig-cli,unresolved,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3659,alpha,k8s:v1.27,k8s:sig-cli,unresolved,,,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3668,alpha,k8s:v1.27,k8s:sig-network,unresolved,2023-01-23T23:59:59+00:00,,,,,2023-01-23T23:59:59+00:00,2023-01-23T23:59:59+00:00
k8s:kep-3673,alpha,k8s:v1.27,k8s:sig-node,unresolved,2023-02-06T23:59:59+00:00,,,,,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00
k8s:kep-3695,alpha,k8s:v1.27,k8s:sig-node,shipped,,,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3705,alpha,k8s:v1.27,k8s:sig-network,exception_granted,2023-01-30T23:59:59+00:00,,,2023-01-30T23:59:59+00:00,,2023-01-30T23:59:59+00:00,2023-01-30T23:59:59+00:00
k8s:kep-3715,beta,k8s:v1.27,k8s:sig-apps,unresolved,2023-02-06T23:59:59+00:00,,,,,,2023-02-06T23:59:59+00:00
k8s:kep-3716,alpha,k8s:v1.27,k8s:sig-api-machinery,exception_granted,,,,2023-02-13T23:59:59+00:00,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3720,stable,k8s:v1.27,k8s:sig-release,shipped,2023-02-06T23:59:59+00:00,,,2023-02-06T23:59:59+00:00,,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00
k8s:kep-3726,stable,k8s:v1.27,k8s:sig-network,shipped,2023-02-06T23:59:59+00:00,,2023-02-20T23:59:59+00:00,,,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00
k8s:kep-3744,stable,k8s:v1.27,k8s:sig-release,unresolved,2023-02-06T23:59:59+00:00,,,2023-02-06T23:59:59+00:00,,2023-02-06T23:59:59+00:00,2023-02-06T23:59:59+00:00
k8s:kep-3756,beta,k8s:v1.27,k8s:sig-storage,shipped,,,,2023-02-13T23:59:59+00:00,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3762,alpha,k8s:v1.27,k8s:sig-storage,slipped,,,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3766,alpha,k8s:v1.27,k8s:sig-auth,unresolved,2023-01-30T23:59:59+00:00,,2023-02-20T23:59:59+00:00,2023-01-30T23:59:59+00:00,,2023-01-30T23:59:59+00:00,2023-01-30T23:59:59+00:00
k8s:kep-3805,alpha,k8s:v1.27,k8s:sig-cli,unresolved,,,,2023-02-13T23:59:59+00:00,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3836,alpha,k8s:v1.27,k8s:sig-network,slipped,,,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-3838,beta,k8s:v1.27,k8s:sig-scheduling,unresolved,2023-02-13T23:59:59+00:00,,,,,,2023-02-13T23:59:59+00:00
k8s:kep-606,stable,k8s:v1.27,k8s:sig-node,slipped,,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-647,beta,k8s:v1.27,k8s:sig-instrumentation,shipped,2023-01-23T23:59:59+00:00,,,2023-01-23T23:59:59+00:00,2023-01-23T23:59:59+00:00,2023-01-23T23:59:59+00:00,
k8s:kep-693,stable,k8s:v1.27,k8s:sig-node,shipped,,,,,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-753,alpha,k8s:v1.27,k8s:sig-node,slipped,2023-02-13T23:59:59+00:00,,,2023-02-13T23:59:59+00:00,,2023-02-13T23:59:59+00:00,2023-02-13T23:59:59+00:00
k8s:kep-1040,stable,k8s:v1.28,k8s:sig-api-machinery,slipped,2023-05-15T23:59:59+00:00,,,2023-05-15T23:59:59+00:00,2023-05-15T23:59:59+00:00,2023-06-12T23:59:59+00:00,
k8s:kep-1440,stable,k8s:v1.28,k8s:sig-cli,shipped,2023-06-05T23:59:59+00:00,,,,2023-06-05T23:59:59+00:00,2023-06-05T23:59:59+00:00,2023-06-05T23:59:59+00:00
k8s:kep-1669,stable,k8s:v1.28,k8s:sig-network,unresolved,2023-06-05T23:59:59+00:00,2023-07-03T23:59:59+00:00,,2023-06-05T23:59:59+00:00,2023-06-05T23:59:59+00:00,2023-06-05T23:59:59+00:00,2023-06-05T23:59:59+00:00
k8s:kep-1731,alpha,k8s:v1.28,k8s:sig-release,unresolved,2023-05-22T23:59:59+00:00,2023-07-10T23:59:59+00:00,,2023-05-22T23:59:59+00:00,2023-05-22T23:59:59+00:00,,
k8s:kep-1847,stable,k8s:v1.28,k8s:sig-apps,slipped,2023-05-15T23:59:59+00:00,2023-05-15T23:59:59+00:00,2023-06-26T23:59:59+00:00,2023-05-15T23:59:59+00:00,2023-05-15T23:59:59+00:00,,
k8s:kep-2008,stable,k8s:v1.28,k8s:sig-node,slipped,2023-05-15T23:59:59+00:00,2023-05-15T23:59:59+00:00,2023-06-26T23:59:59+00:00,,2023-05-15T23:59:59+00:00,2023-06-19T23:59:59+00:00,
k8s:kep-2238,stable,k8s:v1.28,k8s:sig-node,unresolved,2023-06-12T23:59:59+00:00,2023-07-03T23:59:59+00:00,,,2023-06-12T23:59:59+00:00,2023-06-19T23:59:59+00:00,2023-06-12T23:59:59+00:00
